NAME	GS_SIZE	ES	NES	NOM_pval	FDR_qval	FWER_pval	RANK_AT_MAX	LEADING_EDGE
REACTOME_ERBB2_REGULATES_CELL_MOTILITY	15	0.443107892577947	1.17420625602918	0.264285714285714	0.405634028892456	0.405634028892456	NA	EGF,NRG3,ERBB2,ERBB4,BTC,ERBB3,NRG1,NRG4,EGFR
HALLMARK_BILE_ACID_METABOLISM	112	0.289252043252028	1.17223499020963	0.162337662337662	0.28466398812997	0.28466398812997	NA	CH25H,SERPINA6,ABCA1,ABCA3,HSD17B6,BMP6,LIPE,SLC27A2,NR0B2,SOAT2,TTR,CYP8B1,SULT1B1,HSD3B1,NR1H4
REACTOME_HDACS_DEACETYLATE_HISTONES	90	0.298071681939245	1.17151668325957	0.185365853658537	0.314065182663741	0.314065182663741	NA	H4C2,H3C8,H2AC4,H3C7,H2BC8,H3C14,H2AC14,H3C12,H2BC3,H3C10,H3C2,H3C3,H2BC9,H2AC11,H2AC15,H4C8,H3C13,H2BC14
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	18	0.419655040788671	1.1709289028998	0.258007117437722	0.400042817729772	0.400042817729772	NA	PLA2G2D,PLA2G2A,PLA2G3,PLA2G4E,PLA2G12B,ACOX3,PLA2G1B
KEGG_CHEMOKINE_SIGNALING_PATHWAY	184	0.269333187812322	1.16899817136475	0.130856219709208	0.244862460442163	0.244862460442163	NA	PPBP,CXCL10,ITK,CCL8,CCL13,CCR8,CXCR6,CCL19,XCL2,CCL24,GNG2,XCR1,CXCL2,CXCL5,CCL4,NFKBIB,CXCR1,CXCL14,CCL5,CXCL1,SHC3,GRK1,CX3CL1,CX3CR1,PRKX,CCL14,CCR4,CCR10,CCL7,CCL20,CCL2,ADCY8,CXCL9,PF4V1,CCL17,PXN,CCR3,CXCR5,GNG13,CCL18,XCL1,CCL4L2,CXCL11,CXCL8,CXCL3,PRKCZ
REACTOME_ION_HOMEOSTASIS	51	0.329109369895621	1.16761253758136	0.220367278797997	0.355817615647829	0.355817615647829	NA	SLC8A3,ATP2B4,FXYD3,ATP2A3,KCNJ11,FXYD2,CASQ2,FKBP1B,ATP1A2,RYR2,CASQ1,TRPC1,CAMK2B,ITPR3,PLN,CAMK2A
REACTOME_BIOLOGICAL_OXIDATIONS	219	0.262259001604067	1.16661224961115	0.134466769706337	0.24889106696322	0.24889106696322	NA	PODXL2,SLC26A1,CYP11A1,NNMT,AADAC,CYP51A1,CYB5R3,ADH1C,CYP4F2,MAT1A,NAT2,N6AMT1,ACSM1,GSTO2,ACSM4,CYP11B2,GLYAT,CYP2A13,GSTM1,CYP19A1,CYP8B1,SULT1B1,SMOX,NR1H4,CYP2C8,MTARC2,UGT1A4,GSTA1,AOC2,GLYATL3,UGT1A9,CYP4B1,ADH1A,CYP2U1,UGT2B7,CYP4F8,CYP3A43,CYP21A2
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1	16	0.430029902050297	1.16595760603083	0.272407732864675	0.4153001820236	0.4153001820236	NA	MYBL2,CDK1,E2F1
REACTOME_DISEASES_OF_METABOLISM	258	0.255886094977924	1.16496047050095	0.120845921450151	0.232500744649164	0.232500744649164	NA	GPC2,SFTPA1,ABCA3,CSPG4,CYP11A1,ADAMTS14,SFTPC,MAT1A,SLC34A2,SFTPA2,NOTCH3,ADAMTSL5,SDC1,MUC1,CHST3,SDC3,CYP11B2,CYP19A1,MUC5B,MUC16,ADAMTS2,ADAMTS8,PAH,UGT1A4,LUM,ACAN,MUC17,OGN,THSD7A,KHK,SSPOP,ADAMTS9,ADAMTS16,CYP2U1,CYP21A2,MUC4,ADAMTSL3,ALDOB,GGT1,AMN,SDC2,LCT,ADAMTS3,THSD4,ADAMTS7,CSF2RA,ADAMTS10,MUC13,ADAMTS15,SPON2,ACACA,HLCS,FMOD,GPC6,FMO3,GPC5,ADAMTS12
REACTOME_COLLAGEN_DEGRADATION	63	0.31507438462046	1.1604122346248	0.208121827411168	0.340065091200544	0.340065091200544	NA	MMP1,ELANE,COL1A1,COL18A1,COL5A1,TMPRSS6,COL26A1,MMP8,MMP15,MMP10,MMP11,COL13A1,COL6A5,COL9A3,COL4A3,COL17A1,COL4A2,MMP3,MMP13,COL6A6,COL12A1,COL25A1,COL9A1,COL5A2
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	103	0.289989157337852	1.15891488401047	0.192371475953566	0.322824860138293	0.322824860138293	NA	CYP11A1,AADAC,CYP51A1,CYB5R3,ADH1C,CYP4F2,CYP11B2,CYP2A13,CYP19A1,CYP8B1,SMOX,NR1H4,CYP2C8,MTARC2,AOC2,CYP4B1,ADH1A,CYP2U1,CYP4F8,CYP3A43,CYP21A2,CYP2C9,CYP1A1,FMO3,CYP2C19,CYP4F12,ACSS1,ALDH3A1,CES3,CYP2D6,CYP4A11,CYP11B1,CYP2W1,AOC3,CYP2J2,FMO1,FMO2
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	24	0.382459765926881	1.1528784350609	0.268077601410935	0.410531394088943	0.410531394088943	NA	PODXL2,SLC26A1,SULT1B1
REACTOME_DISEASES_OF_HEMOSTASIS	18	0.412179114037149	1.15006944010658	0.281138790035587	0.425430662899456	0.425430662899456	NA	F10,GP1BA,COL1A1,VWF
REACTOME_HCMV_LATE_EVENTS	112	0.283616416182955	1.1493958110361	0.189935064935065	0.319915288164363	0.319915288164363	NA	H4C2,H3C8,H2AC4,VPS28,H3C7,H2BC8,H3C14,H2AC14,H3C12,H2BC3,H3C10,H3C2,H3C3,H2BC9,H2AC11,H2AC15,H4C8,H3C13,H2BC14,CHMP4C,H2AC12
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	70	0.304246642951759	1.14755191259333	0.235	0.371969872537659	0.371969872537659	NA	ADH1C,GSTO2,GSTM1,CYP2C8,UGT1A4,GSTA1,ALDH3B2,UGT1A9,ADH1A,UGT2B7,CYP3A43,CYP2C9,UGT1A7,CYP1A1,UGT1A6,GSTT1,UGT2B11,CYP2C19,AKR1C4,ALDH1A3,ALDH3A1,UGT2A3,GSTM3,UGT1A10,CYP2C18,CYP3A4,UGT1A1,UGT2B10,ADH1B
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	101	0.287091902234473	1.14345847221554	0.212271973466003	0.344784204226588	0.344784204226588	NA	H4C2,H3C8,H2AC4,H3C7,H2BC8,POLR2E,H3C14,H2AC14,H3C12,H2BC3,H3C10,H3C2,H3C3,H2BC9
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	84	0.294794595629933	1.14275587667793	0.227722772277228	0.362974687200342	0.362974687200342	NA	IBSP,SPP1,ITGB6,FGA,COL1A1,COL18A1,COL5A1,VTN,TNC,LUM,ITGB3,JAM2,ICAM5,ICAM3,COL13A1,ITGA6,COL6A5,VWF,ITGA9,COL9A3,COL4A3,COL4A2,ITGA7
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	100	0.286577328584787	1.1408302410957	0.208881578947368	0.340491929405854	0.340491929405854	NA	H4C2,H3C8,H2AC4,H3C7,H2BC8,POLR2E,H3C14,H2AC14,H3C12,H2BC3,H3C10,H3C2,H3C3,H2BC9
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	16	0.420436271034796	1.13994600311986	0.298769771528998	0.442166314093837	0.442166314093837	NA	CH25H,CYP8B1,SLC27A5,AKR1C4,ACOX2,BAAT,CYP46A1,CYP39A1
REACTOME_HS_GAG_BIOSYNTHESIS	31	0.353935122955491	1.13864067764266	0.276923076923077	0.420775220330282	0.420775220330282	NA	GPC2,SDC1,SDC3,NDST4,HS3ST3A1,SDC2,HS6ST3,GPC6,GPC5,HS6ST1,HS3ST4,HS3ST3B1,GPC1,HS3ST1,HS3ST6,HSPG2,HS3ST2
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	105	0.283304080699021	1.1345359775032	0.229641693811075	0.364756457844103	0.364756457844103	NA	H4C2,H3C8,H2AC4,H3C7,H2BC8,POLR2E,H3C14,H2AC14,H3C12,H2BC3,H3C10,H3C2,H3C3,H2BC9,GTF2H5,H4C8,H3C13,H2BC14
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	24	0.375836983229879	1.1329148623359	0.305114638447972	0.449607978554401	0.449607978554401	NA	UBE2C,CCNB1,CDK1,CDC20
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	31	0.351890695543477	1.13206357335764	0.283760683760684	0.426959764070808	0.426959764070808	NA	TUBB3,IQGAP3,TUBA4A,TUBB8,TUBB2B,TUBB1,TUBB2A,TUBA3C,TUBA8,TUBA4B
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	83	0.293570030226679	1.13146831758636	0.238333333333333	0.375505574778931	0.375505574778931	NA	CACNG4,ITGB6,DES,IL6,CACNB1,MYH6,ITGB3,ITGA6,CACNG2,PRKAG3,ITGA9,RYR2,ITGA7,MYH7,TTN,CACNG7,CACNA2D1,SGCD,TGFB3,ITGA1,CACNB3,CACNA1C,SGCG,CACNA2D2,CACNG6,LAMA2,MYL2,TNNT2,ITGA11,CACNG3
REACTOME_STIMULI_SENSING_CHANNELS	106	0.283005297280939	1.13119547942351	0.226072607260726	0.36161028280814	0.36161028280814	NA	WNK4,CLCA4,TRPC4,SCNN1D,TPCN1,MCOLN2,TRPV5,CLCA2,ANO7,BEST3,ANO4,TRPV6,SCNN1A,CASQ2,UNC79,STOML3,FKBP1B,CLCN1,SLC9B2,SGK3,RYR2,CASQ1,ASIC2,CLCNKA,SGK2,SLC9B1,TRPC1,ANO1,TRPM5,NEDD4L,TRPC6,SLC17A3,SLC9C1,SCNN1B,BEST2,MCOLN3,TTYH2,UNC80,ANO2,BSND
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES	18	0.402545601167632	1.12318984243947	0.309608540925267	0.454758351509586	0.454758351509586	NA	GPIHBP1,APOA5,ANGPTL4,LMF1,CIDEC,LPL,PCSK6
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	51	0.315385680533009	1.11892370272157	0.283806343906511	0.426959764070808	0.426959764070808	NA	PRKAR1B,AQP2,GNG2,AQP11,AQP1,ADCY8,MIP,AQP4,AQP10,GNG13,AQP7,GNG7,ADCY5,ADCY4,PRKACG,ADCY9
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	33	0.341497489125301	1.11686921448181	0.289383561643836	0.433440729391973	0.433440729391973	NA	TUBB3,TUBA4A,TUBB2B,TUBB1,TUBB2A,TUBA3C,TUBA8,CCT6B,TUBA4B
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	44	0.324601183512291	1.11677898238616	0.273927392739274	0.416686880269319	0.416686880269319	NA	COL1A1,COL18A1,COL5A1,COL22A1,COL26A1,COL21A1,COL13A1,COL6A5,COL9A3,COL4A3,COL17A1,COL4A2,COL6A6,COL12A1,COL25A1,COL9A1,COL5A2,COL20A1,COL16A1,COL15A1,COL11A2,COL14A1,COL7A1,COL4A1,COL19A1,COL11A1,COL4A4,COL10A1,COL27A1,COL2A1,COL8A1,COL6A3
REACTOME_DIGESTION	21	0.386189496807022	1.11609445013186	0.32258064516129	0.469770960863883	0.469770960863883	NA	GUCY2C,CHIA,TREH,PNLIPRP3,LCT,GUCA2B,ALPI
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	28	0.356562534367631	1.11468314701352	0.317073170731707	0.463477779826664	0.463477779826664	NA	PLA2G2D,MBOAT1,PLA2G2A,PLA2G3,PLAAT2,PLA2G4E,PLA2G4D
REACTOME_AZATHIOPRINE_ADME	23	0.372620281726141	1.11430875143803	0.335689045936396	0.483703836233245	0.483703836233245	NA	SLC29A2,GSTM1,XDH,GSTA1
REACTOME_ENDOGENOUS_STEROLS	25	0.362807683541723	1.11281798261076	0.326388888888889	0.473578972829154	0.473578972829154	NA	CYP11A1,CYP51A1,CYP11B2,CYP19A1,CYP8B1,NR1H4
REACTOME_REGULATION_OF_INSULIN_SECRETION	77	0.2908187845929	1.11252508396881	0.281618887015177	0.425430662899456	0.425430662899456	NA	MARCKS,PRKAR1B,GCG,GNG2,ADRA2C,KCNJ11,GNA14,GLP1R,KCNC2,KCNS3,ADCY8,SLC2A1,KCNB1,GNG13,ABCC8,ITPR3,ADRA2A,GNG7,ADCY5,CHRM3,CACNA1E,PRKACG,CACNB3,CACNA1C,CACNA2D2,KCNG2,CD36,STX1A,GNG4,SLC2A2,GNGT1,SNAP25
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	85	0.286801659113743	1.11236008967075	0.26158940397351	0.401947273147148	0.401947273147148	NA	FGF22,FGFR2,PDGFA,CD19,FGF1,ESR2,EGF,FLT3,PDGFRB,FGF3,NRG3,MET,FGFR1,KIT,NTF4,NTRK2,CD80,KL,TRAT1,ERBB2,FGF10,FGFR3,ERBB4,FGF5,PIK3R6,IRS1,BTC,PIK3R3,CD28,FGFR4,ERBB3,FGF23,NRG1,FGF4,LCK,NTRK3,NRG4
REACTOME_SENSORY_PROCESSING_OF_SOUND	77	0.290336190168428	1.11067892260974	0.284991568296796	0.428174147577133	0.428174147577133	NA	CHRNA10,MYO7A,SPTBN1,GRXCR1,EPS8,TMC1,OTOF,CLIC5,PCDH15,EPS8L2,RIPOR2,BSN,SLC26A5,PCLO,WHRN,USH1C,TMC2,XIRP2,OTOG,FSCN2,GRXCR2,TPRN,CACNA2D2,ATP2B2,USH1G,STRC,KCNMB1,PJVK,STX1A,PLS1,ESPNL,MYO3A,SNAP25,CHRNA9,CABP2,TMIE,OTOGL
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	22	0.377721889066861	1.10990544316471	0.340989399293286	0.488064242252724	0.488064242252724	NA	CHST15,CSGALNACT1,CHST3,B3GAT1
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE	118	0.271301291323913	1.10790884326584	0.252045826513912	0.392582210966936	0.392582210966936	NA	E2F2,H4C2,H3C8,H2AC4,H3C7,H2BC8,H3C14,H2AC14,H3C12,CDKN2C,H2BC3,E2F1,H3C10,IFNB1,H3C2,H3C3,H2BC9
REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION	22	0.37669670816505	1.10689303139805	0.342756183745583	0.489242368857332	0.489242368857332	NA	F10,GP1BA,KNG1,SERPIND1,VWF
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	110	0.274014582991822	1.10580180773171	0.240983606557377	0.379243786356425	0.379243786356425	NA	BIRC5,F13A1,LCN2,OPRD1,OSM,IGHE,MMP1,MUC1,IL17A,IL6,OPRM1,LAMA5,IL23A,SOCS3,IL12A,CCL2,S1PR1,IRF4,NOS2,VEGFA,CXCL8,RORC,IGHG1,MMP3,IL10
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1	47	0.316456224435649	1.10145677699803	0.301639344262295	0.445930026257895	0.445930026257895	NA	E2F2,CCNE2,CDKN1C,CDKN2C,E2F1,ABL1,PTK6,CDKN2B,RBL1
KEGG_ABC_TRANSPORTERS	44	0.318456643361937	1.09563890759625	0.316831683168317	0.463477779826664	0.463477779826664	NA	ABCA1,ABCA3,ABCG5,ABCA4,ABCC8,ABCC12,ABCD2,ABCB11,ABCA12,ABCC2,ABCC5,ABCA6,ABCG4,ABCC6
REACTOME_RHO_GTPASE_EFFECTORS	317	0.234842259506983	1.09557354068146	0.207602339181287	0.33962250936723	0.33962250936723	NA	CDCA8,H4C2,H3C8,H2AC4,H3C7,TUBB3,PLK1,PRC1,AURKB,IQGAP3,BIRC5,H2BC8,RHPN1,MYLK,NDC80,KIF2C,TUBA4A,H3C14,SGO1,H2AC14,CENPU,BUB1B,SKA2,CIT,H3C12,H2BC3,H3C10,H3C2,KIF18A,H3C3,CDC20,H2BC9,TUBB8,CDC25C,CENPF,TUBB2B,KLC2,CYFIP2,WASF3,CENPS,ABL1,KIF14,H4C8,CENPE,SPDL1,H3C13,MAPK11,H2BC14,KLK3,ABI2,SGO2,TUBB1,TUBB2A
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	111	0.270810794400216	1.09433465301585	0.260586319218241	0.401947273147148	0.401947273147148	NA	H4C2,H3C8,H2AC4,H3C7,H2BC8,H3C14,H2AC14,H3C12,H2BC3,H3C10,H3C2,H3C3,H2BC9,ABL1,H4C8,H3C13,H2BC14
KEGG_AXON_GUIDANCE	129	0.264565949159406	1.09190500457337	0.29042904290429	0.43358040722105	0.43358040722105	NA	ROBO3,ABLIM3,EPHA1,NGEF,LRRC4C,NTNG1,EPHB1,PAK4,EFNA1,EPHA8,ABLIM2,SEMA4B,SEMA4G,ABLIM1,EPHA6,DCC,EFNB3,RND1,ABL1,UNC5C,SEMA3F,MET,SEMA3G,NTN4,SEMA3E,EPHA3,SEMA3B,SLIT1,EFNB2,EPHB4,PPP3R1,RGS3,PLXNB1,DPYSL5,SEMA6C,CHP1,SEMA6D,ROBO1,NTN3
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	103	0.272836193271827	1.09036464736196	0.285240464344942	0.428174147577133	0.428174147577133	NA	H4C2,H3C8,H2AC4,H3C7,H2BC8,POLR2E,H3C14,H2AC14,H3C12,H2BC3,H3C10,H3C2,H3C3,H2BC9,GTF2H5,H4C8,H3C13,H2BC14
REACTOME_DIGESTION_AND_ABSORPTION	26	0.353905999645427	1.09011768340607	0.351493848857645	0.499106650249005	0.499106650249005	NA	GUCY2C,NPC1L1,CHIA,TREH,PNLIPRP3,LCT,GUCA2B,ALPI,SLC2A5
KEGG_GAP_JUNCTION	90	0.27723281144321	1.08961328241464	0.302439024390244	0.446628872775214	0.446628872775214	NA	TUBB3,TUBA4A,CDK1,PDGFD,PDGFA,DRD1,GUCY1A1,DRD2,HTR2B,TUBB8,PRKX,EGF,TUBB2B,ADCY8,PDGFRB,TUBB1,TUBB2A,TUBA3C,TUBB7P,GUCY1B1,GRM1,ITPR3,TUBA8,PRKG1,ADCY5,ADCY4,PRKACG
HALLMARK_ESTROGEN_RESPONSE_EARLY	200	0.246512785119266	1.08433111978911	0.269592476489028	0.411927654232676	0.411927654232676	NA	KRT13,ABCA3,KRT19,DLC1,CALCR,NXT1,EEIG1,PRSS23,SLC27A2,CA12,MUC1,LRIG1,TTC39A,HES1,SLC16A1,KRT8,IGFBP4,OLFML3,OLFM1,SYNGR1,FARP1,HSPB8,ABLIM1,FCMR,SLC7A2,RAPGEFL1,SCNN1A,ANXA9,TUBB2B,PODXL,CBFA2T3,NBL1,INHBB,TJP3,NAV2,GFRA1,SLC2A1,THSD4,ELOVL2,SEMA3B,ELF3,WFS1,MAST4,STC2,TPD52L1,LAD1,KRT18,KCNK5,HR,TBC1D30,CALB2,PEX11A,FKBP4,ENDOD1,PMAIP1,SFN,KLF10,GREB1,EGR3,RASGRP1,SLC19A2,SYT12,ADCY9,CELSR2,FLNB,CELSR1
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS	110	0.268421301353583	1.08322979393891	0.298360655737705	0.442039756765407	0.442039756765407	NA	PODXL2,SLC26A1,NNMT,MAT1A,NAT2,N6AMT1,ACSM1,GSTO2,ACSM4,GLYAT,GSTM1,SULT1B1,UGT1A4,GSTA1,GLYATL3,UGT1A9,UGT2B7,GGT1,UGT1A7,UGT1A6,GSTT1,UGT3A2,SULT6B1,UGT2B11
HALLMARK_GLYCOLYSIS	200	0.246068703961408	1.08237774840943	0.272727272727273	0.415323806628154	0.415323806628154	NA	PKP2,KIF20A,CLDN9,SLC25A10,HMMR,ISG20,CLDN3,CHST4,DPYSL4,KDELR3,IGFBP3,GAL3ST1,CDK1,AK3,SDC1,SDC3,CACNA1H,ANGPTL4,IER3,B3GAT1,COL5A1,ANG,CHST2,MERTK,STC1,EGLN3,ALDOB,MET,ALDH7A1,SDC2,LCT,AK4,LHX9,ELF3
KEGG_JAK_STAT_SIGNALING_PATHWAY	155	0.25427898806764	1.08105907094378	0.290375203915171	0.43358040722105	0.43358040722105	NA	IFNA17,IL20RB,PIAS4,IFNA13,IFNA21,CNTF,CLCF1,IL2RA,OSM,IL21,IFNA2,IFNK,IFNA14,IL6,IL24,IL21R,IFNB1,TSLP,IL22RA1,IL9R,IL5RA,IL23A,SPRY4,IFNA1,SOCS3,IL12A,IL20
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	16	0.397656641680515	1.07818266531113	0.369068541300527	0.515818020430282	0.515818020430282	NA	PLA2G2D,PLA2G2A,PLA2G4E,PLA2G4D
REACTOME_INTRAFLAGELLAR_TRANSPORT	53	0.301494730262429	1.07278943367129	0.341216216216216	0.488064242252724	0.488064242252724	NA	TUBB3,CLUAP1,DYNC2I2,TUBA4A,IFT140,TUBB2B,IFT56,TUBB1,TUBB2A,TUBA3C
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	86	0.275257497341963	1.06734068362733	0.325041459369818	0.472347482445926	0.472347482445926	NA	IFNA17,KIR3DL1,CD8A,IFNA13,IFNA21,KIR2DL2,LGMN,KIR2DL1,IFNA2,IFNA14,KIR3DL3,HSPA2,IFNA1
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	75	0.278214932268077	1.06733882292431	0.344425956738769	0.49111258549599	0.49111258549599	NA	UBE2C,PLK1,AURKB,PTTG1,CCNB1,CDK1,BUB1B
KEGG_PATHWAYS_IN_CANCER	324	0.22767449304203	1.06718995025756	0.281791907514451	0.425430662899456	0.425430662899456	NA	E2F2,STK4,WNT1,WNT6,PAX8,CCNE2,BIRC5,LAMB1,WNT11,FZD9,WNT16,WNT9A,PIAS4,WNT5A,RARB,PTCH2,BIRC3,FGF22,MMP1,FZD10,FGFR2,PDGFA,IL6,RAD51,FGF1,E2F1,LAMC3,LAMA5,LEF1,TRAF1,WNT8B,PLCG1,DCC,EGF,FZD8,FLT3,WNT3,GLI1,VEGFC,PDGFRB,WNT10B,APC2,FGF3,WNT10A,ABL1,VHL,ITGA6,WNT3A,STK36,EGLN3,NKX3-1,MET,KLK3,MSH6,SLC2A1,NOS2,SMAD3,FGFR1,AXIN2,CSF2RA,JUP,KIT,CTNNA3,VEGFA,CXCL8,COL4A2,PTCH1,WNT4
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	17	0.385211053926905	1.0643144493839	0.391843971631206	0.539032089877369	0.539032089877369	NA	TSPOAP1,CPLX1,SLC5A7,SLC18A3,CHAT,PPFIA3,SYT1
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	42	0.311313813721127	1.06229946492065	0.349258649093904	0.496965952773202	0.496965952773202	NA	ARL2,SLCO4A1,SLC29A2,SLCO2A1,APOD,LCN15,SLCO1B1,SLC25A4,SLC29A4,LCN1,SLCO4C1,SLC35B2,SLCO1C1,SLC28A3,SLC27A6,SLC28A1
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS	19	0.372493843695271	1.05575959057305	0.390374331550802	0.538637714038784	0.538637714038784	NA	SCARA5,COL1A1,SCGB3A2,MASP1,COL4A2,APOB,COLEC11
REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	25	0.343081874723383	1.05231420672514	0.40625	0.553829840319361	0.553829840319361	NA	NEURL1B,NOTCH3,NEURL1,DLL1,EGF
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	62	0.28574352263885	1.05135317373124	0.362270450751252	0.509641025464686	0.509641025464686	NA	CCL8,CCL13,PYDC1,NLRP3,BIRC3,CXCL2,NFKBIB,CCL5,CXCL1,IL6,MAPK12,CCL7,CCL2
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	89	0.268587131202504	1.04920139346882	0.357495881383855	0.505004523237173	0.505004523237173	NA	CDH6,CLDN9,CLDN20,CLDN3,CLDN17,SDK1,ANGPTL4,CADM3,ANG,CDH2,SDK2,CDH3,HEYL,CDH13,CRB3,JUP,FOXF1,CDH24,ADAM19,CLDN8,CDH12,CDH10,CLDN4,CLDN6,CLDN22,CDH4,PARD6B,CLDN14,SOX10,CDH5,CDH15,NECTIN4
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	99	0.262682258336635	1.04571436038341	0.370915032679739	0.517538237630769	0.517538237630769	NA	KIF20A,TUBB3,KDELR3,KIF2C,TUBA4A,KIF26A,KIFC1,KIF18A,TUBB8,TUBB2B,KLC2,KIF15,KIF26B,CENPE,KIF1C,TUBB1,TUBB2A,TUBA3C,KIF25,KIF6,KIF2B,TUBA8,KIF19,TUBA4B,KIF12
REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE	63	0.283753593031615	1.04505842761313	0.395939086294416	0.543024891443948	0.543024891443948	NA	H4C2,H2AC4,H2BC8,POLR2E,H2AC14,H2BC3,H2BC9
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	24	0.345865606605312	1.04256979376166	0.432098765432099	0.57641300154321	0.57641300154321	NA	ELOVL3,ACSBG1,TECRL,ACSBG2
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	22	0.354718806027857	1.04231273060671	0.416961130742049	0.563631005010315	0.563631005010315	NA	CCNB1,CDK1,E2F1
REACTOME_ION_CHANNEL_TRANSPORT	180	0.239836759317546	1.04153185699708	0.365659777424483	0.51229872406343	0.51229872406343	NA	WNK4,ATP2B4,CLCA4,FXYD3,TRPC4,SCNN1D,TPCN1,ATP2C2,MCOLN2,TRPV5,ATP2A3,ATP6V1B1,CLCA2,ANO7,BEST3,ANO4,TRPV6,SCNN1A,FXYD2,CASQ2,ATP12A,UNC79,STOML3,ATP6V1E2,ATP13A4,FKBP1B,CLCN1,ATP8B4,SLC9B2,SGK3,ATP13A5,ATP1A2,RYR2,ATP4A,CASQ1,ASIC2,CLCNKA,SGK2,SLC9B1,TRPC1,CAMK2B,ATP8A2,PLN,ANO1,CAMK2A,TRPM5,ATP7B,NEDD4L,TRPC6,SLC17A3,SLC9C1,SCNN1B,ATP1A3,BEST2,MCOLN3,TTYH2
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	72	0.27436169550976	1.04128637100649	0.394648829431438	0.541799297490799	0.541799297490799	NA	MYLIP,ABCA1,GPIHBP1,APOC3,APOA5,SOAT2,ANGPTL4,LPA,BMP1,APOF,PCSK9,AMN,LIPG,PLTP,LMF1,CIDEC,APOB,SAR1B,PRKACG,CES3,LPL,PCSK6,ALB
KEGG_GRAFT_VERSUS_HOST_DISEASE	40	0.306928155019421	1.0388161762643	0.386172006745363	0.533917976937414	0.533917976937414	NA	KIR3DL1,KIR2DL2,KIR2DL1,GZMB,IL6
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	52	0.290612710519842	1.03820953146608	0.399339933993399	0.546591532900785	0.546591532900785	NA	ATP2B4,FXYD3,ATP2C2,ATP2A3,FXYD2,ATP12A,ATP13A4,ATP8B4,ATP13A5,ATP1A2,ATP4A,CAMK2B,ATP8A2,PLN,CAMK2A,ATP7B
